numeroControlePNCP,_etl_timestamp,dataPublicacaoPncp,dataVigenciaFim,dataVigenciaInicio,objetoContrato,valorGlobal,valorInicial,orgao_cnpj,orgao_nome
83102434000120-2-000365/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:34:29,2026-06-06T00:00:00,2026-05-21T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",336.0,336.0,83102434000120,MUNICIPIO DE PRESIDENTE GETULIO
82892324000146-2-000324/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:34:30,2026-06-06T00:00:00,2026-05-20T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,27650.0,27650.0,82892324000146,MUNICIPIO DE SANTO AMARO DA IMPERATRIZ
83024505000113-2-000790/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:34:32,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,221.4,221.4,83024505000113,MUNICIPIO DE SEARA
83009902000116-2-000118/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:34:51,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,2903.0,2903.0,83009902000116,MUNICIPIO DE GALVAO
83102434000120-2-000366/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:35:32,2026-06-06T00:00:00,2026-05-21T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",8131.344,8131.344,83102434000120,MUNICIPIO DE PRESIDENTE GETULIO
78509072000156-2-000463/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:03,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,380.0,380.0,78509072000156,MUNICIPIO DE MAREMA
83074302000131-2-001552/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:03,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,8697.0,8697.0,83074302000131,MUNICIPIO DE CACADOR
83074302000131-2-001553/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:04,2026-06-21T00:00:00,2026-05-19T00:00:00,COMPUTADORES - LEI 14.133/2021,11596.0,11596.0,83074302000131,MUNICIPIO DE CACADOR
82928672000126-2-000496/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:05,2026-06-06T00:00:00,2026-05-20T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,106.2,106.2,82928672000126,MUNICIPIO DE TREZE DE MAIO
95993085000162-2-000474/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:07,2026-06-06T00:00:00,2026-05-21T00:00:00,PRODUTOS SANEANTES - LEI 14.133/2021,264.0,264.0,95993085000162,MUNICIPIO DE PASSOS MAIA
13509695000183-2-000007/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:09,2026-06-06T00:00:00,2026-05-22T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO - LEI 14.133/2021,491.7,491.7,13509695000183,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE GALVAO
11888327000168-2-000488/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:16,2026-06-06T00:00:00,2026-05-21T00:00:00,"MEDICAMENTOS, SUPLEMENTOS ALIMENTARES E CORRELATOS - LEI 14.133/2021",2176.38,2176.38,11888327000168,FUNDO MUNICIPAL DE SAUDE DE SAO DOMINGOS
78509072000156-2-000464/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:17,2026-06-06T00:00:00,2026-05-22T00:00:00,PAPÉIS PARA HIGIENE PESSOAL E USO DOMÉSTICO (COMPLEMENTAR) - LEI 14.133/2021,1299.4,1299.4,78509072000156,MUNICIPIO DE MAREMA
82930181000110-2-000709/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:37:32,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,793.0,793.0,82930181000110,MUNICIPIO DE URUSSANGA
82930181000110-2-000708/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:36:17,2026-06-06T00:00:00,2026-05-22T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,322.5,322.5,82930181000110,MUNICIPIO DE URUSSANGA
82925652000100-2-001451/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:37:33,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,849.25,849.25,82925652000100,MUNICIPIO DE SAO JOAO BATISTA
82925652000100-2-001452/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:37:34,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,9126.0,9126.0,82925652000100,MUNICIPIO DE SAO JOAO BATISTA
82925652000100-2-001453/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:37:35,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,424.0,424.0,82925652000100,MUNICIPIO DE SAO JOAO BATISTA
82925652000100-2-001454/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:37:36,2026-06-06T00:00:00,2026-05-21T00:00:00,MATERIAIS AMBULATORIAIS E INSUMOS HOSPITALARES - LEI 14.133/2021,286.7,286.7,82925652000100,MUNICIPIO DE SAO JOAO BATISTA
82572207000103-2-000271/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:38:05,2026-06-06T00:00:00,2026-05-21T00:00:00,"MATERIAIS DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",1200.0,1200.0,82572207000103,MUNICIPIO DE ITAPEMA
95954509000180-2-000299/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:38:09,2026-06-06T00:00:00,2026-05-19T00:00:00,MATERIAIS PARA HIGIENIZAÇÃO E LIMPEZA - LEI 14.133/2021,956.0,956.0,95954509000180,MUNICIPIO DE BALNEARIO BARRA DO SUL
83754044000134-2-001533/2026,2026-05-30T12:03:20.110673+00:00,2026-05-23T04:38:13,2026-06-06T00:00:00,2026-05-22T00:00:00,ALIMENTOS NÃO PERECÍVEIS E CORRELATOS - LEI 14.133/2021,101.85,101.85,83754044000134,MUNICIPIO DE CURITIBANOS
,2026-05-30T12:03:20.110673+00:00,2024-06-18T00:00:00,NaN,NaN,NaN,,,,
02362976000130-2-000132/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:00:13,2025-12-22T00:00:00,2025-05-12T00:00:00,O presente edital visa o credenciamento de interessados em ministrar oficinas no Programa Aqui tem Arte;,15360.0,15360.0,02362976000130,FUNDACAO CULTURAL DE ITAJAI
83102277000152-2-000131/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:00:15,2025-07-31T00:00:00,2025-05-27T00:00:00,PRESTAÇÃO DE SERVIÇOS DE ALIMENTAÇÃO PARA A REALIZAÇÃO DO EVENTO ALMOÇO DE CONFRATERNIZAÇÃO DOS AGRICULTORES,39998.0,39998.0,83102277000152,MUNICIPIO DE ITAJAI
05472936000139-2-000022/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:10,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",5670.9,5670.9,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
05472936000139-2-000023/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:11,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",357.0,357.0,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
05472936000139-2-000024/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:11,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",404.97,404.97,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
05472936000139-2-000025/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:12,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",1580.0,1580.0,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
05472936000139-2-000026/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:13,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",5780.0,5780.0,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
06577605000126-2-000009/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:11:43,2026-03-10T00:00:00,2025-03-10T00:00:00,CONTRATAÇÃO DE SOLUÇÃO EM TECNOLOGIA DA INFORMAÇÃO (TI) PARA ATENDER AS DEMANDAS DA CÂMARA MUNICIPAL DE IBIAPINA-CE,209920.0,209920.0,06577605000126,MUNICIPIO DE IBIAPINA/CAMARA MUNICIPAL
00394460005887-2-001696/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:07,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,5200.0,5200.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001698/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:08,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,13900.0,13900.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001699/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:08,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,166000.0,166000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001700/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:09,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,47000.0,47000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001702/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:10,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,12497.0,12497.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001706/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:11,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,6150.0,6150.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001712/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:14,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,26713.0,26713.0,00394460005887,MINISTERIO DA ECONOMIA
05082233000102-2-000006/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:10:06,2026-05-19T00:00:00,2025-05-19T00:00:00,Contratação  de  empresa  para  aquisição  de  fogão  cooktop  a  gás  para  Câmara  de  Vereador  em conformidade com as especificações e demais condições expressas neste instrumento.,750.0,750.0,05082233000102,"CAMARA MUNICIPAL DE VEREADORES DE CAPAO DA CANOA , RIO GRANDE DO SUL."
00394460005887-2-001693/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:04,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,570000.0,570000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001694/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:05,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,85222.0,85222.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001695/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:06,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,10600.0,10600.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001701/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:09,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,565.0,565.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001704/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:10,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,12500.0,12500.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001705/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:11,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,35605.0,35605.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001707/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:12,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,3300.0,3300.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001710/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:13,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,26200.0,26200.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001711/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:14,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,12000.0,12000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001697/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:07,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,21900.0,21900.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001703/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:10,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,13512.0,13512.0,00394460005887,MINISTERIO DA ECONOMIA
05472936000139-2-000027/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:13,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",17448.19,17448.19,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
05472936000139-2-000028/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:01:14,2026-05-27T00:00:00,2025-05-27T00:00:00,"Aquisição de insumos, reagentes, vidrarias e materiais para análises nos laboratórios da Estação de Tratamento de Esgoto Cidade Nova e da Estação de Tratamento de Água São Roque do SEMASA - Itajaí/SC. Processo de Origem: 2025-ETS-094644.",1247.0,1247.0,05472936000139,"SERVICO MUNICIPAL DE AGUA, SANEAMENTO BASICO E INFRA-ESTRUTURA"
00394460005887-2-001708/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:12,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,475500.0,475500.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001709/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:13,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,41000.0,41000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001714/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:15,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,140500.0,140500.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001716/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:16,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,8000.0,8000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001717/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:17,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,11000.0,11000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001718/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:17,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,8102.0,8102.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001715/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:16,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,17900.0,17900.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001713/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:15,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,153000.0,153000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001721/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:19,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,8577.0,8577.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001719/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:18,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,9350.0,9350.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001720/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:18,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,10101.0,10101.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001722/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:19,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,14000.0,14000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001723/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:19,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,31750.0,31750.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001724/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:20,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,29000.0,29000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001726/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:21,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,42750.0,42750.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001725/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:20,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,27750.0,27750.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001727/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:21,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,4650.0,4650.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001728/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:22,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,4200.0,4200.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001729/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:22,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,3800.0,3800.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001730/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:22,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,36800.0,36800.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001731/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:23,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,12100.0,12100.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001733/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:24,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,12115.0,12115.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001732/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:23,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,24500.0,24500.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001734/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:24,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,33000.0,33000.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001735/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:24,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,38600.0,38600.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001736/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:25,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,360555.0,360555.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001737/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:25,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,31100.0,31100.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001738/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:26,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,3700.0,3700.0,00394460005887,MINISTERIO DA ECONOMIA
00394460005887-2-001739/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:26,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,3000.0,3000.0,00394460005887,MINISTERIO DA ECONOMIA
83074310000188-2-000428/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:51,2025-06-26T00:00:00,2025-05-27T00:00:00,ELETRODOMÉSTICOS E CORRELATOS - LEI 14.133/2021,3478.93,3478.93,83074310000188,MUNICIPIO DE LEBON REGIS
87958625000149-2-000189/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T01:11:45,2026-06-02T00:00:00,2025-06-02T00:00:00,"Contratação de Serviço de Atenção Domiciliar, para paciente residente no município de Condor/RS, de forma complementar do Sistema Único de Saúde do Estado do Rio Grande do Sul, em cumprimento de decisão judicial.",157464.0,157464.0,87958625000149,SECRETARIA DA SAUDE
87958625000149-2-000190/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T01:11:48,2030-05-28T00:00:00,2025-05-28T00:00:00,"O presente Contrato tem por objeto a execução de serviços hospitalares e ambulatoriais a serem prestados aos usuários no âmbito do Sistema Único de Saúde - SUS, especificados tecnicamente no Documento Descritivo previamente aprovado pelas partes, e que é parte integrante deste instrumento, visando à garantia da atenção integral à saúde.",7846570.92,6577829.52,87958625000149,SECRETARIA DA SAUDE
11400360000105-2-000016/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:49,2025-06-26T00:00:00,2025-05-27T00:00:00,MONITORES - LEI 14.133/2021 (RENOVADO),2476.0,2476.0,11400360000105,AGENCIA REGULADORA INTERMUNICIPAL DE SANEAMENTO - ARIS
83102277000152-2-000132/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:50,2025-06-26T00:00:00,2025-05-26T00:00:00,"EQUIPAMENTOS DE INFORMÁTICA, ELETRÔNICOS E CORRELATOS - LEI 14.133/2021",1160.0,1160.0,83102277000152,MUNICIPIO DE ITAJAI
82939406000107-2-000856/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:50,2025-06-26T00:00:00,2025-05-27T00:00:00,UTENSÍLIOS DE COZINHA - LEI 14.133/2021,174.5,174.5,82939406000107,MUNICIPIO DE CAPINZAL
82827148000169-2-000794/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:50,2025-06-26T00:00:00,2025-05-27T00:00:00,"ARTIGOS MÉDICO HOSPITALARES, ODONTOLÓGICOS E DE FISIOTERAPIA - LEI 14.133/2021",3096.0,3096.0,82827148000169,MUNICIPIO DE PINHEIRO PRETO
83074310000188-2-000426/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:51,2025-06-26T00:00:00,2025-05-27T00:00:00,UTENSÍLIOS DE COZINHA - LEI 14.133/2021,103.4,103.4,83074310000188,MUNICIPIO DE LEBON REGIS
00394460005887-2-001740/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T00:30:26,2025-06-26T00:00:00,2025-05-27T00:00:00,Alienação de mercadorias apreendidas pela Receita Federal,3105.0,3105.0,00394460005887,MINISTERIO DA ECONOMIA
82939406000107-2-000855/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:50,2025-06-26T00:00:00,2025-05-27T00:00:00,UTENSÍLIOS DE COZINHA - LEI 14.133/2021,104.7,104.7,82939406000107,MUNICIPIO DE CAPINZAL
95995247000100-2-000595/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:50,2025-06-26T00:00:00,2025-05-27T00:00:00,UTENSÍLIOS DE COZINHA - LEI 14.133/2021,104.7,104.7,95995247000100,MUNICIPIO DE ARVOREDO
83074310000188-2-000427/2025,2026-06-03T08:36:43.976951+00:00,2025-05-28T02:17:51,2025-06-11T00:00:00,2025-05-27T00:00:00,"MATERIAL DE EXPEDIENTE, ESCOLAR E DE ARTESANATO - LEI 14.133/2021",107.4,107.4,83074310000188,MUNICIPIO DE LEBON REGIS
